row	vocabId	type	word	reading	meaningVi	exampleJp	exampleVi
0541	shigen	exam	資源	しげん	tài nguyên	日本は資源が少ない国です。	Nhật Bản là nước ít tài nguyên.
0542	shigen	daily	資源	しげん	tài nguyên	水も貴重な資源だよね。	Nước cũng là tài nguyên quý giá nhỉ.
0543	shigen	business	資源	しげん	tài nguyên	限られた資源を有効に活用する必要があります。	Cần phải sử dụng hiệu quả nguồn tài nguyên có hạn.
0544	jiken	exam	事件	じけん	sự việc	昨夜、近所で事件があった。	Đêm qua có vụ việc xảy ra gần nhà.
0545	jiken	daily	事件	じけん	sự việc	あの事件、ニュースで見た?	Vụ đó bạn xem tin chưa?
0546	jiken	business	事件	じけん	sự việc	情報漏洩事件を受けてセキュリティを強化しました。	Sau sự cố rò rỉ thông tin, chúng tôi đã tăng cường bảo mật.
0547	shiji1	exam	指示	しじ	chỉ thị	上司の指示に従ってください。	Vui lòng làm theo chỉ thị của cấp trên.
0548	shiji1	daily	指示	しじ	chỉ thị	え、そんな指示あった?	Ơ, có chỉ thị đó à?
0549	shiji1	business	指示	しじ	chỉ thị	詳細な指示は追ってメールでお送りします。	Chỉ thị chi tiết sẽ được gửi qua email sau.
0550	jijitsu	exam	事実	じじつ	sự thật	それは事実です。	Đó là sự thật.
0551	jijitsu	daily	事実	じじつ	sự thật	え、それ事実なの?	Ơ, cái đó là thật à?
0552	jijitsu	business	事実	じじつ	sự thật	調査の結果、事実関係が明らかになりました。	Qua kết quả điều tra, các tình tiết sự việc đã được làm rõ.
0553	jijou	exam	事情	じじょう	hoàn cảnh	家庭の事情で欠席します。	Vì hoàn cảnh gia đình nên tôi xin vắng mặt.
0554	jijou	daily	事情	じじょう	hoàn cảnh	いろいろ事情があってさ。	Có nhiều lý do khách quan lắm.
0555	jijou	business	事情	じじょう	hoàn cảnh	事情をご説明した上で、ご理解いただけますと幸いです。	Sau khi trình bày hoàn cảnh, chúng tôi rất mong quý vị thông cảm.
0556	jishin1	exam	自信	じしん	tự tin	彼はいつも自信を持って話す。	Anh ấy luôn nói chuyện với sự tự tin.
0557	jishin1	daily	自信	じしん	tự tin	ちょっと自信ないんだよね。	Tôi hơi thiếu tự tin đó.
0558	jishin1	business	自信	じしん	tự tin	この製品の品質には自信を持っております。	Chúng tôi tự tin vào chất lượng của sản phẩm này.
0559	jisoku	exam	時速	じそく	vận tốc	この電車は時速120キロで走ります。	Tàu này chạy với vận tốc 120km/h.
0560	jisoku	daily	時速	じそく	vận tốc	時速どれくらい出てた?	Vận tốc lúc đó khoảng bao nhiêu?
0561	jisoku	business	時速	じそく	vận tốc	時速80キロを超える走行は禁止されています。	Việc lái xe vượt quá vận tốc 80km/h bị cấm.
0562	shitaku	exam	支度	したく	chuẩn bị	もう出かける支度はできましたか。	Đã chuẩn bị xong để ra ngoài chưa?
0563	shitaku	daily	支度	したく	chuẩn bị	早く支度しないと遅れるよ。	Không chuẩn bị nhanh là trễ đó.
0564	shitaku	business	支度	したく	chuẩn bị	出張の支度は前日までに済ませてください。	Vui lòng hoàn tất việc chuẩn bị cho chuyến công tác trước một ngày.
0565	shitsugyou	exam	失業	しつぎょう	thất nghiệp	彼は先月、失業した。	Tháng trước anh ấy đã thất nghiệp.
