row	vocabId	type	word	reading	meaningVi	exampleJp	exampleVi
2701	rika	exam	理科	りか	khoa học tự nhiên	理科の実験が楽しかった。	Thí nghiệm khoa học tự nhiên rất thú vị.
2702	rika	daily	理科	りか	khoa học tự nhiên	理科、好きな科目だよ。	Khoa học tự nhiên là môn tớ thích đó.
2703	rika	business	理科	りか	khoa học tự nhiên	理科教育に力を入れた学校です。	Đây là trường học chú trọng giáo dục khoa học tự nhiên.
2704	anime	exam	アニメ	アニメ	hoạt hình	子供とアニメを見た。	Tôi đã xem hoạt hình cùng con.
2705	anime	daily	アニメ	アニメ	hoạt hình	そのアニメ、面白いよね。	Bộ hoạt hình đó thú vị nhỉ.
2706	anime	business	アニメ	アニメ	hoạt hình	アニメとのコラボ商品を発売いたします。	Chúng tôi sẽ bán sản phẩm hợp tác với hoạt hình.
2707	ensou	exam	演奏	えんそう	biểu diễn (nhạc)	ピアノの演奏をした。	Tôi đã biểu diễn piano.
2708	ensou	daily	演奏	えんそう	biểu diễn (nhạc)	演奏、素晴らしかったね。	Buổi biểu diễn tuyệt vời thật nhỉ.
2709	ensou	business	演奏	えんそう	biểu diễn (nhạc)	式典にてバイオリンの演奏を披露いたします。	Chúng tôi sẽ trình diễn violin tại buổi lễ.
2710	kaisuiyoku	exam	海水浴	かいすいよく	tắm biển	夏に海水浴に行った。	Vào mùa hè tôi đã đi tắm biển.
2711	kaisuiyoku	daily	海水浴	かいすいよく	tắm biển	今年、海水浴行った?	Năm nay cậu đã đi tắm biển chưa?
2712	kaisuiyoku	business	海水浴	かいすいよく	tắm biển	海水浴シーズン向けの商品を展開しております。	Chúng tôi đang triển khai sản phẩm cho mùa tắm biển.
2713	kashi	exam	歌詞	かし	lời bài hát	この曲の歌詞が好きだ。	Tôi thích lời bài hát này.
2714	kashi	daily	歌詞	かし	lời bài hát	歌詞、覚えた?	Cậu thuộc lời bài hát chưa?
2715	kashi	business	歌詞	かし	lời bài hát	歌詞の著作権について確認いたしました。	Chúng tôi đã kiểm tra bản quyền lời bài hát.
2716	gakki2	exam	楽器	がっき	nhạc cụ	何か楽器できる?	Cậu chơi được nhạc cụ nào không?
2717	gakki2	daily	楽器	がっき	nhạc cụ	この楽器、難しそうだね。	Nhạc cụ này trông có vẻ khó nhỉ.
2718	gakki2	business	楽器	がっき	nhạc cụ	楽器メーカーとのコラボ企画を進めております。	Chúng tôi đang triển khai dự án hợp tác với hãng nhạc cụ.
2719	camp	exam	キャンプ	キャンプ	cắm trại	家族でキャンプに行った。	Cả gia đình đã đi cắm trại.
2720	camp	daily	キャンプ	キャンプ	cắm trại	今度、キャンプしない?	Lần tới cắm trại không?
2721	camp	business	キャンプ	キャンプ	cắm trại	社員研修としてキャンプ活動を実施いたしました。	Chúng tôi đã tổ chức hoạt động cắm trại như một khóa đào tạo nhân viên.
2722	kyoku	exam	曲	きょく	ca khúc	好きな曲を歌った。	Tôi đã hát bài hát yêu thích.
2723	kyoku	daily	曲	きょく	ca khúc	この曲、知ってる?	Cậu biết ca khúc này không?
2724	kyoku	business	曲	きょく	ca khúc	CM用の曲を新たに制作いたしました。	Chúng tôi đã sáng tác mới ca khúc dùng cho quảng cáo.
2725	geijutsu	exam	芸術	げいじゅつ	nghệ thuật	彼は芸術に興味がある。	Anh ấy quan tâm đến nghệ thuật.
2726	geijutsu	daily	芸術	げいじゅつ	nghệ thuật	芸術って奥が深いよね。	Nghệ thuật thâm sâu thật nhỉ.
2727	geijutsu	business	芸術	げいじゅつ	nghệ thuật	芸術性の高いデザインを目指しております。	Chúng tôi hướng đến thiết kế có tính nghệ thuật cao.
2728	geki	exam	劇	げき	kịch	学校で劇をした。	Chúng tôi đã diễn kịch ở trường.
2729	geki	daily	劇	げき	kịch	その劇、面白かった?	Vở kịch đó có hay không?
2730	geki	business	劇	げき	kịch	社員研修に劇形式のロールプレイを取り入れました。	Chúng tôi đã đưa hình thức đóng vai kiểu kịch vào đào tạo nhân viên.
2731	concert	exam	コンサート	コンサート	buổi hòa nhạc	コンサートに行った。	Tôi đã đi xem buổi hòa nhạc.
2732	concert	daily	コンサート	コンサート	buổi hòa nhạc	コンサート、チケット取れた?	Vé buổi hòa nhạc lấy được chưa?
2733	concert	business	コンサート	コンサート	buổi hòa nhạc	記念コンサートを開催いたします。	Chúng tôi sẽ tổ chức buổi hòa nhạc kỷ niệm.
